owner_org,fiscal_yr,service_id,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,service_std_target,gcss_tool_fiscal_yr,realtime_result_url_en,realtime_result_url_fr,q1_performance_result,q1_business_volume,q2_performance_result,q2_business_volume,q3_performance_result,q3_business_volume,q4_performance_result,q4_business_volume,owner_org_title,performance,Standard Unique Identifier,New Service ID
ic,2017-2018,ISED-005,ISED-005-004,Sending a first office action for application with a request for examination,Transmission d'une première action administrative concernant une demande accompagnée d'une requête d'examen,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,24905,26216,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",95.00%,2017-2018-ic-005,ic - 05
ic,2017-2018,ISED-005,ISED-005-006,"Following receipt of a client response, sending of a subsequent  office action (electrical)",Transmission d'une action administrative subséquente une fois reçue la réponse du client (électronique),http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,12929,13073,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",98.90%,2017-2018-ic-005,ic - 05
ic,2017-2018,ISED-005,ISED-005-007,"Following receipt of a client response, sending of a subsequent  office action (mechanical)",Transmission d'une action administrative subséquente une fois reçue la réponse du client (méchanique),http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,14181,14787,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",95.90%,2017-2018-ic-005,ic - 05
ic,2017-2018,ISED-005,ISED-005-008,"Following receipt of a client response, sending of a subsequent  office action (organic chemistry)",Transmission d'une action administrative subséquente une fois reçue la réponse du client (chimie organique),http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,7556,7695,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",98.20%,2017-2018-ic-005,ic - 05
ic,2017-2018,ISED-005,ISED-005-009,"Following receipt of a client response, sending of a subsequent  office action (general chemistry)",Transmission d'une action administrative subséquente une fois reçue la réponse du client (chimie générale),http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,5638,5947,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",94.80%,2017-2018-ic-005,ic - 05
ic,2017-2018,ISED-005,ISED-005-010,Sending of an office action for expedited examination,Transmission d'une action administrative réclamant un examen accéléré,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,2493,2513,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",99.20%,2017-2018-ic-005,ic - 05
ic,2017-2018,ISED-005,ISED-005-011,Granting of a patent,Octroi d'un brevet,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,22112,23700,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",93.30%,2017-2018-ic-005,ic - 05
ic,2017-2018,ISED-006,ISED-006-001,Issuing of a filing date for electrical application,Délivrance d'une date de dépôt concernant une demande en format électronique,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,58681,59274,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",99.00%,2017-2018-ic-006,ic - 06
ic,2017-2018,ISED-006,ISED-006-002,Issuing of a filing date for paper application,Délivrance d'une date de dépôt concernant une demande en format papier,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,930,959,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",97.00%,2017-2018-ic-006,ic - 06
ic,2017-2018,ISED-006,ISED-006-003,Sending a first office action (approval or examiner's report),Envoi d'une première action administrative (approbation ou rapport d'examinateur),http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,6728,39344,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",17.10%,2017-2018-ic-006,ic - 06
ic,2017-2018,ISED-006,ISED-006-004,Responding to a client,Transmission d'une réponse au client,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,24887,46259,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",53.80%,2017-2018-ic-006,ic - 06
ic,2017-2018,ISED-006,ISED-006-005,Register a trademark,Enregistrement d'une marque de commerce,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,6088,8709,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",69.90%,2017-2018-ic-006,ic - 06
ic,2017-2018,ISED-007,ISED-007-001,Register a copyright for electrical application,Engregistrement d'un droit d'auteur concernant une demande en format électronique,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,8416,8623,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",97.60%,2017-2018-ic-007,ic - 07
ic,2017-2018,ISED-007,ISED-007-002,Register a copyright for paper application,Engregistrement d'un droit d'auteur concernant une demande en format papier,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,270,273,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",98.90%,2017-2018-ic-007,ic - 07
ic,2017-2018,ISED-008,ISED-008-001,Issuing filing date for an industrial design application,Fixation de la date de dépôt d'une demande de dessin industriel,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,6558,6658,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",98.50%,2017-2018-ic-008,ic - 08
ic,2017-2018,ISED-008,ISED-008-002,Provide first action (allowance without a report or issuance of a 1st report,Transmission d'une première action administrative (acceptation sans rapport ou dépôt du premier rapport),http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,4951,5645,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",87.70%,2017-2018-ic-008,ic - 08
ic,2017-2018,ISED-008,ISED-008-003,Recording of an assignment,Enregistrement d'une cession,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04426.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/wr04426.html,TML,90.00%,2016-2017,NA,NA,0,0,0,0,0,0,1732,1835,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",94.40%,2017-2018-ic-008,ic - 08
ic,2017-2018,ISED-009,ISED-009-001,"Service available in official language of choice
Access to service during business hours
Access to service for persons with limitations
Accurate, relevant, reliable and professional service
Handle incoming calls and chats within two minutes
24-hour response rate for ""off-the-shelf"" enquiries
5-day response rate for all enquiries","Services offerts dans la langue officielle de choix du client
Accès aux services durant les heures d'ouverture
Accès aux services pour les personnes ayant des limitations
Services professionnels offrant de l'information précise, pertinente et fiable
Répondre aux demandes entrantes par téléphone et clavardage dans un délai de deux minutes
Répondre aux demandes simples de nature générale dans les 24 heures
Répondre dans les 5 jours pour tout type de demandes",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/FRA/07543.html,ACS,100.00%,2016-2017,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/h_07026.html#382,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/h_07026.html#382,0,0,0,0,0,0,0,0,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",0.00%,2017-2018-ic-009,ic - 09
ic,2017-2018,ISED-009,ISED-009-003,"Service available in official language of choice
Access to service during business hours
Access to service for persons with limitations
Accurate, relevant, reliable and professional service
Handle incoming calls and chats within two minutes
24-hour response rate for ""off-the-shelf"" enquiries
5-day response rate for all enquiries","Services offerts dans la langue officielle de choix du client
Accès aux services durant les heures d'ouverture
Accès aux services pour les personnes ayant des limitations
Services professionnels offrant de l'information précise, pertinente et fiable
Répondre aux demandes entrantes par téléphone et clavardage dans un délai de deux minutes
Répondre aux demandes simples de nature générale dans les 24 heures
Répondre dans les 5 jours pour tout type de demandes",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/FRA/07543.html,ACY,90.00%,2016-2017,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/h_07026.html#382,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/h_07026.html#382,5933,7065,6150,7309,5170,6234,6052,7336,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",83.40%,2017-2018-ic-009,ic - 09
ic,2017-2018,ISED-009,ISED-009-002,"Service available in official language of choice
Access to service during business hours
Access to service for persons with limitations
Accurate, relevant, reliable and professional service
Handle incoming calls and chats within two minutes
24-hour response rate for ""off-the-shelf"" enquiries
5-day response rate for all enquiries","Services offerts dans la langue officielle de choix du client
Accès aux services durant les heures d'ouverture
Accès aux services pour les personnes ayant des limitations
Services professionnels offrant de l'information précise, pertinente et fiable
Répondre aux demandes entrantes par téléphone et clavardage dans un délai de deux minutes
Répondre aux demandes simples de nature générale dans les 24 heures
Répondre dans les 5 jours pour tout type de demandes",http://www.ic.gc.ca/eic/site/icgc.nsf/eng/07543.html,http://www.ic.gc.ca/eic/site/icgc.nsf/FRA/07543.html,TML,90.00%,2016-2017,http://www.ic.gc.ca/eic/site/icgc.nsf/eng/h_07026.html#382,http://www.ic.gc.ca/eic/site/icgc.nsf/fra/h_07026.html#382,6563,7065,6803,7309,5719,6234,6695,7336,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",92.30%,2017-2018-ic-009,ic - 09
ic,2017-2018,ISED-010,ISED-010-001,1. Application Processing Time: funding decision to applicant within 6 months of receiving complete project application (projects <$50M),1. Délai de traitement d'une demande : la décision relative au financement est communiquée au demandeur dans les six mois suivant la réception de la demande de projet dûment remplie (pour les projets de moins de 50 millions de dollars).,https://ito.ic.gc.ca/eic/site/ito-oti.nsf/eng/h_00837.html,https://ito.ic.gc.ca/eic/site/ito-oti.nsf/fra/h_00837.html,TML,,2016-2017,NA,NA,0,0,0,0,0,0,0,0,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",0.00%,2017-2018-ic-010,ic - 13
